,Bundesland,Landkreis,EWZ,lat,lon
206,Niedersachsen,Emsland (Landkreis),323636.0,52.73747135890476,7.402539186312693
207,Niedersachsen,Friesland (Landkreis),98509.0,53.78632201938685,7.906078073330573
208,Niedersachsen,Gifhorn (Landkreis),175079.0,52.58007241140844,10.60407931768335
209,Niedersachsen,Goslar (Landkreis),137563.0,51.8745992126293,10.400634375545517
210,Niedersachsen,Göttingen (Landkreis),328036.0,51.56407836030904,10.087112587081954
211,Niedersachsen,Grafschaft Bentheim (Landkreis),135859.0,52.475913109550326,7.02029282868042
212,Niedersachsen,Hameln-Pyrmont (Landkreis),148296.0,52.09505950171867,9.389867292119249
213,Niedersachsen,Harburg (Landkreis),251511.0,53.33005287517027,10.30431701330801
214,Niedersachsen,Heidekreis (Landkreis),139099.0,52.92805167146804,9.768703066156784
215,Niedersachsen,Helmstedt (Landkreis),91720.0,52.2605727634454,10.888912428446432
216,Niedersachsen,Hildesheim (Landkreis),276640.0,52.090129411735724,9.943423474111864
217,Niedersachsen,Holzminden (Landkreis),71144.0,51.88055207996812,9.551287080283071
218,Niedersachsen,Leer (Landkreis),168946.0,53.59085320207042,6.864638434800043
219,Niedersachsen,Lüchow-Dannenberg (Landkreis),48357.0,53.01987354093547,11.123072851652568
220,Niedersachsen,Lüneburg (Landkreis),182930.0,53.232764702739566,10.573069765770336
221,Niedersachsen,Nienburg (Weser) (Landkreis),121470.0,52.60903285573005,9.113810723684551
222,Niedersachsen,Northeim (Landkreis),133046.0,51.56922063469053,9.645682673199858
223,Niedersachsen,Oldenburg (Landkreis),129924.0,52.988004574754456,8.38951027123802
224,Niedersachsen,Oldenburg (Oldb) (Kreisfreie Stadt),167081.0,53.1445520949436,8.224337992205884
225,Niedersachsen,Osnabrück (Kreisfreie Stadt),164374.0,52.27767413020032,8.047045709433489
226,Niedersachsen,Osnabrück (Landkreis),356140.0,52.69307110932272,7.793204007713072
227,Niedersachsen,Osterholz (Landkreis),113105.0,53.250995216017806,8.808131985770945
228,Niedersachsen,Peine (Landkreis),133368.0,52.30414261339971,10.255277647341222
229,Niedersachsen,Region Hannover (Landkreis),1152675.0,52.42184105963597,9.719865928322141
230,Niedersachsen,Rotenburg (Wümme) (Landkreis),163377.0,53.250362093619785,9.307440592521594
231,Niedersachsen,Salzgitter (Kreisfreie Stadt),104548.0,52.12441146944282,10.370696409915944
232,Niedersachsen,Schaumburg (Landkreis),157883.0,52.29272028843882,9.206422567170724
233,Niedersachsen,Stade (Landkreis),201887.0,53.55047137083854,9.77344251926897
234,Niedersachsen,Uelzen (Landkreis),92744.0,53.06708803045143,10.201320663116551
235,Niedersachsen,Vechta (Landkreis),140540.0,52.65994928854288,8.222777670172071
236,Niedersachsen,Verden (Landkreis),136590.0,52.973125164861926,9.17576234595914
237,Niedersachsen,Wesermarsch (Landkreis),89022.0,53.355428190262565,8.390320191994897
238,Niedersachsen,Wilhelmshaven (Kreisfreie Stadt),76316.0,53.566858872386405,8.087493909507836
239,Niedersachsen,Wittmund (Landkreis),56731.0,53.770760953766796,7.733762394815932
240,Niedersachsen,Wolfenbüttel (Landkreis),120437.0,52.08207499484496,10.245818264466829
241,Niedersachsen,Wolfsburg (Kreisfreie Stadt),123914.0,52.41073812607215,10.78489752577282
242,Nordrhein-Westfalen,Bielefeld (Kreisfreie Stadt),332552.0,52.01090587160244,8.540754338886646
243,Nordrhein-Westfalen,Bochum (Kreisfreie Stadt),365529.0,51.46989881400916,7.2249724799157145
244,Nordrhein-Westfalen,Bonn (Kreisfreie Stadt),325490.0,50.70579612318527,7.109828519913628
245,Nordrhein-Westfalen,Borken (Kreis),369718.0,51.961070419388896,6.899128293766742
246,Nordrhein-Westfalen,Bottrop (Kreisfreie Stadt),117364.0,51.57166816619132,6.920142308245438
247,Nordrhein-Westfalen,Coesfeld (Kreis),219360.0,51.86675163163929,7.36635621952795
248,Nordrhein-Westfalen,Dortmund (Kreisfreie Stadt),586600.0,51.51605380959667,7.474909660575657
249,Nordrhein-Westfalen,Duisburg (Kreisfreie Stadt),498110.0,51.43956158131042,6.734713257029267
250,Nordrhein-Westfalen,Düren (Kreis),262889.0,50.81772670538408,6.445800259043428
251,Nordrhein-Westfalen,Düsseldorf (Kreisfreie Stadt),617280.0,51.235442694328576,6.810237762775817
252,Nordrhein-Westfalen,Ennepe-Ruhr-Kreis (Kreis),324670.0,51.34676203002685,7.324129111047298
253,Nordrhein-Westfalen,Essen (Kreisfreie Stadt),583393.0,51.43380474162922,7.017142372909079
254,Nordrhein-Westfalen,Euskirchen (Kreis),192127.0,50.53631881589354,6.643883849209546
255,Nordrhein-Westfalen,Gelsenkirchen (Kreisfreie Stadt),260305.0,51.55390236099998,7.0712240598034635
256,Nordrhein-Westfalen,Gütersloh (Kreis),363049.0,51.931572528323926,8.351582973113901
257,Nordrhein-Westfalen,Hagen (Kreisfreie Stadt),187730.0,51.34802243368379,7.497583407229959
258,Nordrhein-Westfalen,Hamm (Kreisfreie Stadt),179185.0,51.66516090832817,7.823609305021338
259,Nordrhein-Westfalen,Heinsberg (Kreis),253106.0,51.04935285213849,6.163950026696793
260,Nordrhein-Westfalen,Herford (Kreis),251539.0,52.16758689704706,8.643954241217479
261,Nordrhein-Westfalen,Herne (Kreisfreie Stadt),156490.0,51.53752888639179,7.208569220692547
262,Nordrhein-Westfalen,Hochsauerlandkreis (Kreis),261591.0,51.30688887721934,8.384985907435617
263,Nordrhein-Westfalen,Höxter (Kreis),141565.0,51.68472507403909,9.178015886522994
264,Nordrhein-Westfalen,Kleve (Kreis),311270.0,51.65199663232808,6.259140274959693
265,Nordrhein-Westfalen,Köln (Kreisfreie Stadt),1080394.0,50.94558019124954,6.973443866359923
266,Nordrhein-Westfalen,Krefeld (Kreisfreie Stadt),226699.0,51.345225809050945,6.579690896134569
267,Nordrhein-Westfalen,Leverkusen (Kreisfreie Stadt),163577.0,51.05307672139453,7.0154695334334365
268,Nordrhein-Westfalen,Lippe (Kreis),349069.0,51.98136388668465,8.950874014953795
269,Nordrhein-Westfalen,Märkischer Kreis (Kreis),413383.0,51.26238264831916,7.7129020342531005
270,Nordrhein-Westfalen,Mettmann (Kreis),485409.0,51.25694991553425,6.968990670028252
271,Nordrhein-Westfalen,Minden-Lübbecke (Kreis),311207.0,52.35249438713245,8.739515254129861
272,Nordrhein-Westfalen,Mönchengladbach (Kreisfreie Stadt),262188.0,51.16717847552079,6.411972770575965
273,Nordrhein-Westfalen,Mülheim an der Ruhr (Kreisfreie Stadt),171265.0,51.41374399733685,6.8784511827310455
274,Nordrhein-Westfalen,Münster (Kreisfreie Stadt),313559.0,51.95427111901633,7.623656293226572
275,Nordrhein-Westfalen,Oberbergischer Kreis (Kreis),272968.0,51.012575606285544,7.516992463860677
276,Nordrhein-Westfalen,Oberhausen (Kreisfreie Stadt),211422.0,51.513123978128654,6.847145416810478
277,Nordrhein-Westfalen,Olpe (Kreis),134808.0,51.0861080133452,7.976416604636906
278,Nordrhein-Westfalen,Paderborn (Kreis),305362.0,51.66403123075573,8.719683114996048
279,Nordrhein-Westfalen,Recklinghausen (Kreis),616824.0,51.6724321433102,7.159350646386047
280,Nordrhein-Westfalen,Remscheid (Kreisfreie Stadt),110584.0,51.18269083783875,7.224057183828073
281,Nordrhein-Westfalen,Rhein-Erft-Kreis (Kreis),467209.0,50.90494710491482,6.716652674851613
282,Nordrhein-Westfalen,Rhein-Kreis Neuss (Kreis),449408.0,51.14350962367313,6.6493541697333445
283,Nordrhein-Westfalen,Rhein-Sieg-Kreis (Kreis),599056.0,50.76064217807478,7.2341573351297175
284,Nordrhein-Westfalen,Rheinisch-Bergischer Kreis (Kreis),283344.0,51.022954462494525,7.1949418512694026
285,Nordrhein-Westfalen,Siegen-Wittgenstein (Kreis),277977.0,50.93762843011283,8.194738194196109
286,Nordrhein-Westfalen,Soest (Kreis),301693.0,51.56442308348046,8.21745721893756
287,Nordrhein-Westfalen,Solingen (Kreisfreie Stadt),158803.0,51.16245112924099,7.066112847719692
288,Nordrhein-Westfalen,Städteregion Aachen (Kreis),554068.0,50.52509100152594,6.195646543545211
289,Nordrhein-Westfalen,Steinfurt (Kreis),446565.0,52.211509912336645,7.579240546150671
290,Nordrhein-Westfalen,Unna (Kreis),393934.0,51.57845597958047,7.636578230745116
291,Nordrhein-Westfalen,Viersen (Kreis),298733.0,51.28281665080606,6.326024825054724
292,Nordrhein-Westfalen,Warendorf (Kreis),277458.0,51.87007545179577,7.958563037615262
293,Nordrhein-Westfalen,Wesel (Kreis),460666.0,51.626910468557604,6.61829154983324
294,Nordrhein-Westfalen,Wuppertal (Kreisfreie Stadt),353590.0,51.25064005114376,7.168908827899356
295,Rheinland-Pfalz,Ahrweiler (Landkreis),128914.0,50.46757321241536,7.044780991116142
296,Rheinland-Pfalz,Altenkirchen (Westerwald) (Landkreis),128791.0,50.7507312924331,7.743883006208566
297,Rheinland-Pfalz,Alzey-Worms (Landkreis),128519.0,49.7594298750897,8.157288082607295
298,Rheinland-Pfalz,Bad Dürkheim (Landkreis),132739.0,49.452951549042346,8.110162959018595
299,Rheinland-Pfalz,Bad Kreuznach (Landkreis),157549.0,49.824786423029224,7.68656366904159
300,Rheinland-Pfalz,Bernkastel-Wittlich (Landkreis),112134.0,49.92452097881147,6.96752130296565
301,Rheinland-Pfalz,Birkenfeld (Landkreis),80728.0,49.71245838498772,7.277602846759347
302,Rheinland-Pfalz,Cochem-Zell (Landkreis),61662.0,50.13280387703149,7.174403628324308
303,Rheinland-Pfalz,Donnersbergkreis (Landkreis),75102.0,49.63195000139961,7.915085993546236
304,Rheinland-Pfalz,Eifelkreis Bitburg-Prüm (Landkreis),98213.0,50.06194228521347,6.4103104914087154
305,Rheinland-Pfalz,Frankenthal (Pfalz) (Kreisfreie Stadt),48417.0,49.53304531467038,8.356857578124805
306,Rheinland-Pfalz,Germersheim (Landkreis),128477.0,49.11579094612592,8.246028907860094
307,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),99684.0,49.43285215864724,7.760679900693082
308,Rheinland-Pfalz,Kaiserslautern (Landkreis),105649.0,49.44624520292629,7.684889940909757
309,Rheinland-Pfalz,Koblenz (Kreisfreie Stadt),113844.0,50.34852452035821,7.579543672585618
310,Rheinland-Pfalz,Kusel (Landkreis),70764.0,49.549747799775496,7.4710592492805326
311,Rheinland-Pfalz,Landau in der Pfalz (Kreisfreie Stadt),46292.0,49.17649822241421,7.986745885776102
312,Rheinland-Pfalz,Ludwigshafen am Rhein (Kreisfreie Stadt),168497.0,49.482110141551615,8.3968631637263
313,Rheinland-Pfalz,Mainz (Kreisfreie Stadt),215110.0,49.97417949444078,8.24152268777435
314,Rheinland-Pfalz,Mainz-Bingen (Landkreis),209785.0,49.92209295089863,8.079955318004105
315,Rheinland-Pfalz,Mayen-Koblenz (Landkreis),213554.0,50.33163323542612,7.332163685832717
316,Rheinland-Pfalz,Neustadt an der Weinstraße (Kreisfreie Stadt),53353.0,49.34188896678262,8.15231551294785
317,Rheinland-Pfalz,Neuwied (Landkreis),181655.0,50.59272203825922,7.7015186911457825
318,Rheinland-Pfalz,Pirmasens (Kreisfreie Stadt),40632.0,49.19714667893741,7.594395401640504
319,Rheinland-Pfalz,Rhein-Hunsrück-Kreis (Landkreis),102938.0,50.044081743592294,7.4999376418333075
320,Rheinland-Pfalz,Rhein-Lahn-Kreis (Landkreis),122381.0,50.26324183258267,7.8425949928547585
321,Rheinland-Pfalz,Rhein-Pfalz-Kreis (Landkreis),153629.0,49.41653379692556,8.360754478808492
322,Rheinland-Pfalz,Speyer (Kreisfreie Stadt),50931.0,49.32969703519536,8.435012042896187
323,Rheinland-Pfalz,Südliche Weinstraße (Landkreis),110622.0,49.19031871942622,8.047948759705143
324,Rheinland-Pfalz,Südwestpfalz (Landkreis),95474.0,49.208231467258216,7.659000169539719
325,Rheinland-Pfalz,Trier (Kreisfreie Stadt),110013.0,49.76274205631452,6.655000933399466
326,Rheinland-Pfalz,Trier-Saarburg (Landkreis),148532.0,49.6964790906271,6.6950501759150605
327,Rheinland-Pfalz,Vulkaneifel (Landkreis),60705.0,50.238322572624426,6.748783910530909
328,Rheinland-Pfalz,Westerwaldkreis (Landkreis),201039.0,50.564810547120324,7.672594933676666
329,Rheinland-Pfalz,Worms (Kreisfreie Stadt),83081.0,49.649416069312295,8.32449223358897
330,Rheinland-Pfalz,Zweibrücken (Kreisfreie Stadt),34270.0,49.2481605836979,7.365383591787411
331,Saarland,Merzig-Wadern (Landkreis),103656.0,49.49582719056301,6.680396574588316
332,Saarland,Neunkirchen (Landkreis),133297.0,49.3757281441472,7.1172370341772
333,Saarland,Regionalverband Saarbrücken (Landkreis),330150.0,49.25137168078987,6.957271973465402
334,Saarland,Saarlouis (Landkreis),195815.0,49.355309728772795,6.775441506995749
335,Saarland,Saarpfalz-Kreis (Landkreis),143402.0,49.248627604465476,7.242151355615006
336,Saarland,St. Wendel (Landkreis),87867.0,49.519560314512034,7.100488700981897
337,Sachsen,Bautzen (Landkreis),302634.0,51.26876802839266,14.231088698853181
338,Sachsen,Chemnitz (Kreisfreie Stadt),246855.0,50.82629166942529,12.911858967988355
339,Sachsen,Dresden (Kreisfreie Stadt),551072.0,51.06643933650386,13.783479459103418
340,Sachsen,Erzgebirgskreis (Landkreis),340373.0,50.6089362235814,12.944771297787328
341,Sachsen,Görlitz (Landkreis),256587.0,51.224861538120315,14.750979058560837
342,Sachsen,Leipzig (Kreisfreie Stadt),581980.0,51.342188991723816,12.374805383389585
343,Sachsen,Leipzig (Landkreis),258008.0,51.221341689246245,12.599301208221727
344,Sachsen,Meißen (Landkreis),242862.0,51.23931293750503,13.48292401287457
345,Sachsen,Mittelsachsen (Landkreis),308153.0,50.95563727809938,13.138252257368569
346,Sachsen,Nordsachsen (Landkreis),197794.0,51.47296293802621,12.77983119951553
347,Sachsen,Sächsische Schweiz-Osterzgebirge (Landkreis),245418.0,50.916828845980646,13.873347593511632
348,Sachsen,Vogtlandkreis (Landkreis),229584.0,50.45668247251646,12.235076243711084
349,Sachsen,Zwickau (Landkreis),319988.0,50.7506550154529,12.525729919345805
350,Sachsen-Anhalt,Altmarkkreis Salzwedel (Landkreis),84457.0,52.679792516648845,11.227305490689748
351,Sachsen-Anhalt,Anhalt-Bitterfeld (Landkreis),161264.0,51.864715362866924,11.885701044375105
352,Sachsen-Anhalt,Börde (Landkreis),172619.0,52.22046099415729,11.347715133728082
353,Sachsen-Anhalt,Burgenlandkreis (Landkreis),181968.0,51.197568063683995,11.443964516874333
354,Sachsen-Anhalt,Dessau-Roßlau (Kreisfreie Stadt),82111.0,51.90333934126763,12.119552164842279
355,Sachsen-Anhalt,Halle (Saale) (Kreisfreie Stadt),239173.0,51.479761341847926,11.968515534877653
356,Sachsen-Anhalt,Harz (Landkreis),216299.0,51.82115741522133,10.958855236060147
357,Sachsen-Anhalt,Jerichower Land (Landkreis),90465.0,52.260522486746225,12.026186681811142
358,Sachsen-Anhalt,Magdeburg (Kreisfreie Stadt),238478.0,52.11650249614127,11.64141536554492
359,Sachsen-Anhalt,Mansfeld-Südharz (Landkreis),138013.0,51.53575117145174,11.35627504289891
360,Sachsen-Anhalt,Saalekreis (Landkreis),185494.0,51.342303171534326,11.408998814533446
361,Sachsen-Anhalt,Salzlandkreis (Landkreis),192739.0,52.08482083307105,11.751132123515386
362,Sachsen-Anhalt,Stendal (Landkreis),113186.0,52.34459482233082,11.805162143791726
363,Sachsen-Anhalt,Wittenberg (Landkreis),126815.0,51.82015894528025,12.701962108857673
364,Schleswig-Holstein,Dithmarschen (Kreis),133447.0,54.058493360506226,8.688283666500746
365,Schleswig-Holstein,Flensburg (Kreisfreie Stadt),88519.0,54.78498165704253,9.438479887947103
366,Schleswig-Holstein,Herzogtum Lauenburg (Kreis),196074.0,53.78904607320195,10.642230185811835
367,Schleswig-Holstein,Kiel (Kreisfreie Stadt),247943.0,54.324730114656326,10.132361822039496
368,Schleswig-Holstein,Lübeck (Kreisfreie Stadt),216318.0,53.87248763124061,10.72738384117383
369,Schleswig-Holstein,Neumünster (Kreisfreie Stadt),79335.0,54.081103983349294,9.98445167984023
370,Schleswig-Holstein,Nordfriesland (Kreis),165462.0,54.87492302634338,8.3457730637019
371,Schleswig-Holstein,Ostholstein (Kreis),200584.0,54.4153327447191,11.208543308819847
372,Schleswig-Holstein,Pinneberg (Kreis),312662.0,53.560987078766786,9.695958249707967
373,Schleswig-Holstein,Plön (Kreis),128842.0,54.24323445762703,10.363380548006056
374,Schleswig-Holstein,Rendsburg-Eckernförde (Kreis),273022.0,54.28926355005046,9.781274815157863
375,Schleswig-Holstein,Schleswig-Flensburg (Kreis),199503.0,54.50831126327464,9.563175817080596
376,Schleswig-Holstein,Segeberg (Kreis),274025.0,53.91993895472101,10.140546737401127
377,Schleswig-Holstein,Steinburg (Kreis),131613.0,53.7105087397748,9.497479982321108
378,Schleswig-Holstein,Stormarn (Kreis),242472.0,53.70114200747345,10.070176729575165
379,Thüringen,Altenburger Land (Landkreis),90650.0,50.95636593218856,12.39911301309204
380,Thüringen,Eichsfeld (Landkreis),100645.0,51.383588924691374,10.253188578774443
381,Thüringen,Eisenach (Kreisfreie Stadt),42710.0,50.9896681638412,10.30010582031823
382,Thüringen,Erfurt (Kreisfreie Stadt),212988.0,50.983236243798615,11.020207666738374
383,Thüringen,Gera (Kreisfreie Stadt),94859.0,50.89397157739879,12.082694584332065
384,Thüringen,Gotha (Landkreis),135521.0,50.91053591459775,10.693663925635253
385,Thüringen,Greiz (Landkreis),99275.0,50.748309060742855,12.07407928087312
386,Thüringen,Hildburghausen (Landkreis),63923.0,50.43388209727688,10.733976688310749
387,Thüringen,Ilm-Kreis (Landkreis),108830.0,50.73780379111598,10.96624009504901
388,Thüringen,Jena (Kreisfreie Stadt),111099.0,50.924245218885794,11.587007717989161
389,Thüringen,Kyffhäuserkreis (Landkreis),75818.0,51.32495763667512,10.984869345514744
390,Thüringen,Nordhausen (Landkreis),84697.0,51.41612780422648,10.475028435365148
391,Thüringen,Saale-Holzland-Kreis (Landkreis),82990.0,50.90409857275952,11.731333647509196
392,Thüringen,Saale-Orla-Kreis (Landkreis),81501.0,50.58064746309986,11.710545019139518
393,Thüringen,Saalfeld-Rudolstadt (Landkreis),107368.0,50.63771638114204,11.309143949238234
394,Thüringen,Schmalkalden-Meiningen (Landkreis),122952.0,50.63057869844626,10.404946269017078
395,Thüringen,Sömmerda (Landkreis),70027.0,51.15781670410513,11.154684004842796
396,Thüringen,Sonneberg (Landkreis),56361.0,50.4145734043955,11.133018339252192
397,Thüringen,Suhl (Kreisfreie Stadt),35166.0,50.61162768398356,10.688213222175394
398,Thüringen,Unstrut-Hainich-Kreis (Landkreis),103504.0,51.185257584702605,10.551935748019591
399,Thüringen,Wartburgkreis (Landkreis),123764.0,50.885514610776774,10.210214759285194
400,Thüringen,Weimar (Kreisfreie Stadt),64426.0,50.97833703375862,11.317889681953796
401,Thüringen,Weimarer Land (Landkreis),82131.0,50.971494473304475,11.37334299584002
